52,Wed Aug 02 13:00:00 CEST 2017,47.875,8.75,29.66,17.33,NaN
52,Thu Aug 03 13:00:00 CEST 2017,47.875,8.75,27.39,19.79,NaN
52,Fri Aug 04 13:00:00 CEST 2017,47.875,8.75,25.28,15.71,NaN
53,Wed Aug 02 13:00:00 CEST 2017,47.875,9.0,29.25,17.25,NaN
53,Thu Aug 03 13:00:00 CEST 2017,47.875,9.0,27.39,19.79,NaN
53,Fri Aug 04 13:00:00 CEST 2017,47.875,9.0,25.28,15.71,NaN
54,Wed Aug 02 13:00:00 CEST 2017,47.875,9.25,29.21,17.24,NaN
54,Thu Aug 03 13:00:00 CEST 2017,47.875,9.25,27.39,19.79,NaN
54,Fri Aug 04 13:00:00 CEST 2017,47.875,9.25,25.28,15.71,NaN
55,Wed Aug 02 13:00:00 CEST 2017,47.875,9.5,28.5,17.71,NaN
55,Thu Aug 03 13:00:00 CEST 2017,47.875,9.5,27.39,19.83,NaN
55,Fri Aug 04 13:00:00 CEST 2017,47.875,9.5,26.33,16.06,NaN
56,Wed Aug 02 13:00:00 CEST 2017,47.875,9.75,28.51,17.71,NaN
56,Thu Aug 03 13:00:00 CEST 2017,47.875,9.75,27.39,19.83,NaN
56,Fri Aug 04 13:00:00 CEST 2017,47.875,9.75,26.33,16.06,NaN
57,Wed Aug 02 13:00:00 CEST 2017,47.875,10.0,28.19,17.83,NaN
57,Thu Aug 03 13:00:00 CEST 2017,47.875,10.0,27.32,19.64,NaN
57,Fri Aug 04 13:00:00 CEST 2017,47.875,10.0,26.04,15.91,NaN
58,Wed Aug 02 13:00:00 CEST 2017,47.875,10.25,28.43,17.88,NaN
58,Thu Aug 03 13:00:00 CEST 2017,47.875,10.25,27.32,19.64,NaN
58,Fri Aug 04 13:00:00 CEST 2017,47.875,10.25,26.04,15.91,NaN
59,Wed Aug 02 13:00:00 CEST 2017,47.875,10.5,28.84,18.09,0.45
59,Thu Aug 03 13:00:00 CEST 2017,47.875,10.5,28.39,19.64,NaN
59,Fri Aug 04 13:00:00 CEST 2017,47.875,10.5,26.53,16.36,NaN
60,Wed Aug 02 13:00:00 CEST 2017,47.875,10.75,28.5,18.02,0.45
60,Thu Aug 03 13:00:00 CEST 2017,47.875,10.75,28.39,19.64,NaN
60,Fri Aug 04 13:00:00 CEST 2017,47.875,10.75,26.53,16.36,NaN
61,Wed Aug 02 13:00:00 CEST 2017,47.875,11.0,28.5,18.02,0.45
61,Thu Aug 03 13:00:00 CEST 2017,47.875,11.0,28.39,19.64,NaN
61,Fri Aug 04 13:00:00 CEST 2017,47.875,11.0,26.53,16.36,NaN
62,Wed Aug 02 13:00:00 CEST 2017,47.875,11.25,28.59,18.69,NaN
62,Thu Aug 03 13:00:00 CEST 2017,47.875,11.25,30.49,20.63,0.25
62,Fri Aug 04 13:00:00 CEST 2017,47.875,11.25,28.13,18.26,NaN
63,Wed Aug 02 13:00:00 CEST 2017,47.875,11.5,28.5,18.67,NaN
63,Thu Aug 03 13:00:00 CEST 2017,47.875,11.5,30.49,20.63,0.25
63,Fri Aug 04 13:00:00 CEST 2017,47.875,11.5,28.13,18.26,NaN
64,Wed Aug 02 13:00:00 CEST 2017,47.875,11.75,30.42,18.68,4.58
64,Thu Aug 03 13:00:00 CEST 2017,47.875,11.75,31.39,19.69,0.83
64,Fri Aug 04 13:00:00 CEST 2017,47.875,11.75,29.63,18.61,0.58
65,Wed Aug 02 13:00:00 CEST 2017,47.875,12.0,31.05,18.84,4.58
65,Thu Aug 03 13:00:00 CEST 2017,47.875,12.0,31.39,19.69,0.83
65,Fri Aug 04 13:00:00 CEST 2017,47.875,12.0,29.63,18.61,0.58
66,Wed Aug 02 13:00:00 CEST 2017,47.875,12.25,29.08,18.35,4.58
66,Thu Aug 03 13:00:00 CEST 2017,47.875,12.25,31.39,19.69,0.83
66,Fri Aug 04 13:00:00 CEST 2017,47.875,12.25,29.63,18.61,0.58
67,Wed Aug 02 13:00:00 CEST 2017,47.875,12.5,24.0,17.8,2.47
67,Thu Aug 03 13:00:00 CEST 2017,47.875,12.5,30.89,18.99,1.37
67,Fri Aug 04 13:00:00 CEST 2017,47.875,12.5,29.68,18.91,0.62
68,Wed Aug 02 13:00:00 CEST 2017,47.875,12.75,24.0,17.8,2.47
68,Thu Aug 03 13:00:00 CEST 2017,47.875,12.75,30.89,18.99,1.37
68,Fri Aug 04 13:00:00 CEST 2017,47.875,12.75,29.68,18.91,0.62
69,Wed Aug 02 13:00:00 CEST 2017,47.875,13.0,24.0,17.03,4.11
69,Thu Aug 03 13:00:00 CEST 2017,47.875,13.0,30.37,18.19,1.96
69,Fri Aug 04 13:00:00 CEST 2017,47.875,13.0,28.99,18.66,2.46
70,Wed Aug 02 13:00:00 CEST 2017,47.875,13.25,24.0,17.03,4.11
70,Thu Aug 03 13:00:00 CEST 2017,47.875,13.25,30.37,18.19,1.96
70,Fri Aug 04 13:00:00 CEST 2017,47.875,13.25,28.99,18.66,2.46
71,Wed Aug 02 13:00:00 CEST 2017,47.875,13.5,27.21,17.67,4.11
71,Thu Aug 03 13:00:00 CEST 2017,47.875,13.5,30.37,18.19,1.96
71,Fri Aug 04 13:00:00 CEST 2017,47.875,13.5,28.99,18.66,2.46
72,Wed Aug 02 13:00:00 CEST 2017,47.875,13.75,26.95,17.44,2.14
72,Thu Aug 03 13:00:00 CEST 2017,47.875,13.75,31.59,18.54,1.26
72,Fri Aug 04 13:00:00 CEST 2017,47.875,13.75,30.18,19.76,2.51
73,Wed Aug 02 13:00:00 CEST 2017,48.125,5.0,30.88,19.97,NaN
73,Thu Aug 03 13:00:00 CEST 2017,48.125,5.0,28.17,19.99,NaN
73,Fri Aug 04 13:00:00 CEST 2017,48.125,5.0,26.19,17.38,NaN
74,Wed Aug 02 13:00:00 CEST 2017,48.125,5.25,29.23,20.42,NaN
74,Thu Aug 03 13:00:00 CEST 2017,48.125,5.25,25.17,18.64,NaN
74,Fri Aug 04 13:00:00 CEST 2017,48.125,5.25,23.94,16.38,NaN
75,Wed Aug 02 13:00:00 CEST 2017,48.125,5.5,28.43,20.22,NaN
75,Thu Aug 03 13:00:00 CEST 2017,48.125,5.5,25.17,18.64,NaN
75,Fri Aug 04 13:00:00 CEST 2017,48.125,5.5,23.94,16.38,NaN
76,Wed Aug 02 13:00:00 CEST 2017,48.125,5.75,29.35,21.12,NaN
76,Thu Aug 03 13:00:00 CEST 2017,48.125,5.75,24.42,18.74,1.05
76,Fri Aug 04 13:00:00 CEST 2017,48.125,5.75,23.39,17.06,NaN
77,Wed Aug 02 13:00:00 CEST 2017,48.125,6.0,29.34,21.12,NaN
77,Thu Aug 03 13:00:00 CEST 2017,48.125,6.0,24.42,18.74,1.05
77,Fri Aug 04 13:00:00 CEST 2017,48.125,6.0,23.39,17.06,NaN
78,Wed Aug 02 13:00:00 CEST 2017,48.125,6.25,29.33,21.12,NaN
78,Thu Aug 03 13:00:00 CEST 2017,48.125,6.25,24.42,18.74,1.05
78,Fri Aug 04 13:00:00 CEST 2017,48.125,6.25,23.39,17.06,NaN
